stable_id,identifier,display_code,english_name,chinese_name,record_status,canonical_identifier,source_class,material_category,source_menu,source_menu_visible,main_menu_policy,current_rc9_entry,target_entry,periodic_atomic_numbers,periodic_symbols,periodic_relation_groups,duplicate_concept,module,module_disable_behavior,save_compatibility,description_coverage,source_mod,source_commit,source_file,license,relation_provenance,confidence,notes
619,OMNI_PT_PTFE,PTFE,Polytetrafluoroethylene,聚四氟乙烯,canonical,OMNI_PT_PTFE,omnipack_material,polymer,SC_SOLIDS,true,organic_menu,material_library:organic,material_library:organic+periodic_table,6|9,C|F,polymer,canonical,chemistry,disabled_blocks_selection_and_updates;loaded_particles_preserved,compatible,registry_summary+structured_catalog+runtime_properties,TPT-ZH-OmniPack/original,a24af94f3a3efb2d1b87534128a7cd1b1a31ceca,src/simulation/elements/PTFE.cpp,GPL-3.0-only,docs/ELEMENT_CONTENT.csv,high,Original high-temperature inert polymer profile.
620,OMNI_PT_BITM,BITM,Bitumen,沥青,canonical,OMNI_PT_BITM,omnipack_material,organic,SC_SOLIDS,true,organic_menu,material_library:organic,material_library:organic+periodic_table,1|6,H|C,organic,canonical,chemistry,disabled_blocks_selection_and_updates;loaded_particles_preserved,compatible,registry_summary+structured_catalog+runtime_properties,TPT-ZH-OmniPack/original,a24af94f3a3efb2d1b87534128a7cd1b1a31ceca,src/simulation/elements/BITM.cpp,GPL-3.0-only,docs/ELEMENT_CONTENT.csv,medium,Distinct heavy residue while official OIL remains canonical petroleum and lubricant.
621,OMNI_PT_EACT,EACT,Ethyl Acetate,乙酸乙酯,canonical,OMNI_PT_EACT,omnipack_material,organic,SC_LIQUID,true,organic_menu,material_library:organic,material_library:organic+periodic_table,1|6|8,H|C|O,organic,canonical,chemistry,disabled_blocks_selection_and_updates;loaded_particles_preserved,compatible,registry_summary+structured_catalog+runtime_properties,TPT-ZH-OmniPack/original,a24af94f3a3efb2d1b87534128a7cd1b1a31ceca,src/simulation/elements/EACT.cpp,GPL-3.0-only,docs/ELEMENT_CONTENT.csv,high,Original bounded esterification and solvent profile.
622,OMNI_PT_GAAS,GAAS,Gallium Arsenide,砷化镓,canonical,OMNI_PT_GAAS,omnipack_material,semiconductor,SC_ELEC,true,alloy_menu,main_menu:SC_ELEC,material_library:alloy_engineering+periodic_table,31|33,Ga|As,semiconductor,canonical,electronics,disabled_blocks_selection_and_updates;loaded_particles_preserved,compatible,registry_summary+structured_catalog+runtime_properties,TPT-ZH-OmniPack/original,82417d234b80cebd6b857069aad4ad459ff0773c,src/simulation/elements/GAAS.cpp,GPL-3.0-only,src/simulation/OmniElectronics.cpp,high,Original electronic-material implementation.
623,OMNI_PT_GANI,GANI,Gallium Nitride,氮化镓,canonical,OMNI_PT_GANI,omnipack_material,semiconductor,SC_ELEC,true,alloy_menu,main_menu:SC_ELEC,material_library:alloy_engineering+periodic_table,7|31,N|Ga,semiconductor,canonical,electronics,disabled_blocks_selection_and_updates;loaded_particles_preserved,compatible,registry_summary+structured_catalog+runtime_properties,TPT-ZH-OmniPack/original,82417d234b80cebd6b857069aad4ad459ff0773c,src/simulation/elements/GANI.cpp,GPL-3.0-only,src/simulation/OmniElectronics.cpp,high,Original electronic-material implementation.
624,OMNI_PT_FRIT,FRIT,Ferrite,铁氧体,canonical,OMNI_PT_FRIT,omnipack_material,ceramic,SC_ELEC,true,alloy_menu,main_menu:SC_ELEC,material_library:alloy_engineering+periodic_table,8|26|30,O|Fe|Zn,ceramic,canonical,electronics,disabled_blocks_selection_and_updates;loaded_particles_preserved,compatible,registry_summary+structured_catalog+runtime_properties,TPT-ZH-OmniPack/original,82417d234b80cebd6b857069aad4ad459ff0773c,src/simulation/elements/FRIT.cpp,GPL-3.0-only,src/simulation/OmniElectronics.cpp,high,Original electronic-material implementation.
625,OMNI_PT_PMAG,PMAG,Permanent Magnet,永磁材料,canonical,OMNI_PT_PMAG,omnipack_material,alloy,SC_ELEC,true,alloy_menu,main_menu:SC_ELEC,material_library:alloy_engineering+periodic_table,5|26|60,B|Fe|Nd,alloy,canonical,electronics,disabled_blocks_selection_and_updates;loaded_particles_preserved,compatible,registry_summary+structured_catalog+runtime_properties,TPT-ZH-OmniPack/original,82417d234b80cebd6b857069aad4ad459ff0773c,src/simulation/elements/PMAG.cpp,GPL-3.0-only,src/simulation/OmniElectronics.cpp,high,Original electronic-material implementation.
626,OMNI_PT_SMAG,SMAG,Soft Magnet,软磁材料,canonical,OMNI_PT_SMAG,omnipack_material,alloy,SC_ELEC,true,alloy_menu,main_menu:SC_ELEC,material_library:alloy_engineering+periodic_table,14|26,Si|Fe,alloy,canonical,electronics,disabled_blocks_selection_and_updates;loaded_particles_preserved,compatible,registry_summary+structured_catalog+runtime_properties,TPT-ZH-OmniPack/original,82417d234b80cebd6b857069aad4ad459ff0773c,src/simulation/elements/SMAG.cpp,GPL-3.0-only,src/simulation/OmniElectronics.cpp,high,Original electronic-material implementation.
627,OMNI_PT_PZCR,PZCR,Piezoelectric Ceramic,压电陶瓷,canonical,OMNI_PT_PZCR,omnipack_material,ceramic,SC_ELEC,true,alloy_menu,main_menu:SC_ELEC,material_library:alloy_engineering+periodic_table,8|22|40|82,O|Ti|Zr|Pb,ceramic,canonical,electronics,disabled_blocks_selection_and_updates;loaded_particles_preserved,compatible,registry_summary+structured_catalog+runtime_properties,TPT-ZH-OmniPack/original,82417d234b80cebd6b857069aad4ad459ff0773c,src/simulation/elements/PZCR.cpp,GPL-3.0-only,src/simulation/OmniElectronics.cpp,high,Original electronic-material implementation.
628,OMNI_PT_TELC,TELC,Thermoelectric Material,热电材料,canonical,OMNI_PT_TELC,omnipack_material,semiconductor,SC_ELEC,true,alloy_menu,main_menu:SC_ELEC,material_library:alloy_engineering+periodic_table,52|83,Te|Bi,semiconductor,canonical,electronics,disabled_blocks_selection_and_updates;loaded_particles_preserved,compatible,registry_summary+structured_catalog+runtime_properties,TPT-ZH-OmniPack/original,82417d234b80cebd6b857069aad4ad459ff0773c,src/simulation/elements/TELC.cpp,GPL-3.0-only,src/simulation/OmniElectronics.cpp,high,Original electronic-material implementation.
629,OMNI_PT_SUPC,SUPC,Superconductor,超导材料,canonical,OMNI_PT_SUPC,omnipack_material,ceramic,SC_ELEC,true,alloy_menu,main_menu:SC_ELEC,material_library:alloy_engineering+periodic_table,8|29|39|56,O|Cu|Y|Ba,ceramic,canonical,electronics,disabled_blocks_selection_and_updates;loaded_particles_preserved,compatible,registry_summary+structured_catalog+runtime_properties,TPT-ZH-OmniPack/original,82417d234b80cebd6b857069aad4ad459ff0773c,src/simulation/elements/SUPC.cpp,GPL-3.0-only,src/simulation/OmniElectronics.cpp,high,Original electronic-material implementation.
630,OMNI_PT_GRPH,GRPH,Graphene,石墨烯,canonical,OMNI_PT_GRPH,omnipack_material,allotrope,SC_ELEC,true,alloy_menu,main_menu:SC_ELEC,material_library:alloy_engineering+periodic_table,6,C,allotrope,canonical,electronics,disabled_blocks_selection_and_updates;loaded_particles_preserved,compatible,registry_summary+structured_catalog+runtime_properties,TPT-ZH-OmniPack/original,82417d234b80cebd6b857069aad4ad459ff0773c,src/simulation/elements/GRPH.cpp,GPL-3.0-only,docs/ELEMENT_CONTENT.csv,high,Original electronic-material implementation.
631,OMNI_PT_CNTB,CNTB,Carbon Nanotube,碳纳米管,canonical,OMNI_PT_CNTB,omnipack_material,allotrope,SC_ELEC,true,alloy_menu,main_menu:SC_ELEC,material_library:alloy_engineering+periodic_table,6,C,allotrope,canonical,electronics,disabled_blocks_selection_and_updates;loaded_particles_preserved,compatible,registry_summary+structured_catalog+runtime_properties,TPT-ZH-OmniPack/original,82417d234b80cebd6b857069aad4ad459ff0773c,src/simulation/elements/CNTB.cpp,GPL-3.0-only,docs/ELEMENT_CONTENT.csv,high,Original electronic-material implementation.
632,OMNI_PT_AERG,AERG,Aerogel,气凝胶,canonical,OMNI_PT_AERG,omnipack_special,custom_special,SC_SPECIAL,true,preserve_existing,main_menu:SC_SPECIAL,main_menu:SC_SPECIAL,,,,canonical,electronics,disabled_blocks_selection_and_updates;loaded_particles_preserved,compatible,registry_summary+structured_catalog+runtime_properties,TPT-ZH-OmniPack/original,82417d234b80cebd6b857069aad4ad459ff0773c,src/simulation/elements/AERG.cpp,GPL-3.0-only,,high,Original electronic-material implementation.
633,OMNI_PT_CFRP,CFRP,Carbon-Fiber Composite,碳纤维复合材料,canonical,OMNI_PT_CFRP,omnipack_material,composite,SC_SOLIDS,true,alloy_menu,material_library:alloy_engineering,material_library:alloy_engineering+periodic_table,1|6|8,H|C|O,composite,canonical,electronics,disabled_blocks_selection_and_updates;loaded_particles_preserved,compatible,registry_summary+structured_catalog+runtime_properties,TPT-ZH-OmniPack/original,82417d234b80cebd6b857069aad4ad459ff0773c,src/simulation/elements/CFRP.cpp,GPL-3.0-only,src/simulation/OmniElectronics.cpp,high,Original electronic-material implementation.
634,OMNI_PT_LCOB,LCOB,Lithium Cobalt Oxide,钴酸锂,canonical,OMNI_PT_LCOB,omnipack_material,oxide,SC_ELEC,true,alloy_menu,main_menu:SC_ELEC,material_library:alloy_engineering+periodic_table,3|8|27,Li|O|Co,oxide,canonical,electronics,disabled_blocks_selection_and_updates;loaded_particles_preserved,compatible,registry_summary+structured_catalog+runtime_properties,TPT-ZH-OmniPack/original,82417d234b80cebd6b857069aad4ad459ff0773c,src/simulation/elements/LCOB.cpp,GPL-3.0-only,src/simulation/OmniElectronics.cpp,high,Original electronic-material implementation.
635,OMNI_PT_GRAN,GRAN,Graphite Anode,石墨负极,canonical,OMNI_PT_GRAN,omnipack_material,allotrope,SC_ELEC,true,alloy_menu,main_menu:SC_ELEC,material_library:alloy_engineering+periodic_table,6,C,allotrope,canonical,electronics,disabled_blocks_selection_and_updates;loaded_particles_preserved,compatible,registry_summary+structured_catalog+runtime_properties,TPT-ZH-OmniPack/original,82417d234b80cebd6b857069aad4ad459ff0773c,src/simulation/elements/GRAN.cpp,GPL-3.0-only,docs/ELEMENT_CONTENT.csv,high,Original electronic-material implementation.
636,OMNI_PT_SELE,SELE,Solid Electrolyte,固态电解质,canonical,OMNI_PT_SELE,omnipack_material,ceramic,SC_ELEC,true,alloy_menu,main_menu:SC_ELEC,material_library:alloy_engineering+periodic_table,3|8|40|57,Li|O|Zr|La,ceramic,canonical,electronics,disabled_blocks_selection_and_updates;loaded_particles_preserved,compatible,registry_summary+structured_catalog+runtime_properties,TPT-ZH-OmniPack/original,82417d234b80cebd6b857069aad4ad459ff0773c,src/simulation/elements/SELE.cpp,GPL-3.0-only,src/simulation/OmniElectronics.cpp,high,Original electronic-material implementation.
637,OMNI_PT_ITOX,ITOX,Indium Tin Oxide,氧化铟锡,canonical,OMNI_PT_ITOX,omnipack_material,oxide,SC_ELEC,true,alloy_menu,main_menu:SC_ELEC,material_library:alloy_engineering+periodic_table,8|49|50,O|In|Sn,oxide,canonical,electronics,disabled_blocks_selection_and_updates;loaded_particles_preserved,compatible,registry_summary+structured_catalog+runtime_properties,TPT-ZH-OmniPack/original,82417d234b80cebd6b857069aad4ad459ff0773c,src/simulation/elements/ITOX.cpp,GPL-3.0-only,src/simulation/OmniElectronics.cpp,high,Original electronic-material implementation.
638,OMNI_PT_PCMT,PCMT,Phase-Change Material,相变存储材料,canonical,OMNI_PT_PCMT,omnipack_material,semiconductor,SC_ELEC,true,alloy_menu,main_menu:SC_ELEC,material_library:alloy_engineering+periodic_table,32|51|52,Ge|Sb|Te,semiconductor,canonical,electronics,disabled_blocks_selection_and_updates;loaded_particles_preserved,compatible,registry_summary+structured_catalog+runtime_properties,TPT-ZH-OmniPack/original,82417d234b80cebd6b857069aad4ad459ff0773c,src/simulation/elements/PCMT.cpp,GPL-3.0-only,src/simulation/OmniElectronics.cpp,high,Original electronic-material implementation.
639,OMNI_PT_ECHR,ECHR,Electrochromic Material,电致变色材料,canonical,OMNI_PT_ECHR,omnipack_material,oxide,SC_ELEC,true,alloy_menu,main_menu:SC_ELEC,material_library:alloy_engineering+periodic_table,8|14|74,O|Si|W,oxide,canonical,electronics,disabled_blocks_selection_and_updates;loaded_particles_preserved,compatible,registry_summary+structured_catalog+runtime_properties,TPT-ZH-OmniPack/original,82417d234b80cebd6b857069aad4ad459ff0773c,src/simulation/elements/ECHR.cpp,GPL-3.0-only,src/simulation/OmniElectronics.cpp,high,Original electronic-material implementation.
640,OMNI_PT_PHRS,PHRS,Photoresist,光刻胶,canonical,OMNI_PT_PHRS,omnipack_material,polymer,SC_ELEC,true,alloy_menu,main_menu:SC_ELEC,material_library:alloy_engineering+periodic_table,1|6|8,H|C|O,polymer,canonical,electronics,disabled_blocks_selection_and_updates;loaded_particles_preserved,compatible,registry_summary+structured_catalog+runtime_properties,TPT-ZH-OmniPack/original,82417d234b80cebd6b857069aad4ad459ff0773c,src/simulation/elements/PHRS.cpp,GPL-3.0-only,src/simulation/OmniElectronics.cpp,medium,Original electronic-material implementation.
641,OMNI_PT_DIEL,DIEL,Dielectric Ceramic,介电陶瓷,canonical,OMNI_PT_DIEL,omnipack_material,ceramic,SC_ELEC,true,alloy_menu,main_menu:SC_ELEC,material_library:alloy_engineering+periodic_table,8|22|56,O|Ti|Ba,ceramic,canonical,electronics,disabled_blocks_selection_and_updates;loaded_particles_preserved,compatible,registry_summary+structured_catalog+runtime_properties,TPT-ZH-OmniPack/original,82417d234b80cebd6b857069aad4ad459ff0773c,src/simulation/elements/DIEL.cpp,GPL-3.0-only,src/simulation/OmniElectronics.cpp,high,Original electronic-material implementation.
670,OMNI_PT_SOIL,SOIL,Soil,土壤,canonical,OMNI_PT_SOIL,omnipack_material,ecology_material,SC_POWDERS,true,preserve_existing,main_menu:SC_POWDERS,main_menu:SC_POWDERS,,,,canonical,biology,disabled_blocks_selection_and_updates;loaded_particles_preserved,compatible,registry_summary+structured_catalog+runtime_properties,Bowserinator/TPT-Ultimata-Mod,b74971752433652c033559abea415ec3510ac433,src/simulation/elements/SOIL.cpp,GPL-3.0-only,,high,Concept-level rewrite after reviewing Ultimata and nucular soil designs.
671,OMNI_PT_WWTR,WWTR,Wastewater,污水,canonical,OMNI_PT_WWTR,omnipack_material,ecology_material,SC_LIQUID,true,preserve_existing,main_menu:SC_LIQUID,main_menu:SC_LIQUID,,,,canonical,biology,disabled_blocks_selection_and_updates;loaded_particles_preserved,compatible,registry_summary+structured_catalog+runtime_properties,TPT-ZH-OmniPack/original,f5cedf2ef474f3539221ea7965ee5cb690d1d678,src/simulation/elements/WWTR.cpp,GPL-3.0-only,,high,Original bounded wastewater and eutrophication implementation.
672,OMNI_PT_PEST,PEST,Pesticide,农药,canonical,OMNI_PT_PEST,omnipack_material,ecology_material,SC_LIQUID,true,preserve_existing,main_menu:SC_LIQUID,main_menu:SC_LIQUID,,,,canonical,biology,disabled_blocks_selection_and_updates;loaded_particles_preserved,compatible,registry_summary+structured_catalog+runtime_properties,TPT-ZH-OmniPack/original,f5cedf2ef474f3539221ea7965ee5cb690d1d678,src/simulation/elements/PEST.cpp,GPL-3.0-only,,high,Original single-target treatment with explicit toxic residue.
673,OMNI_PT_HMET,HMET,Heavy-Metal Contaminant,重金属污染物,canonical,OMNI_PT_HMET,omnipack_material,ecology_material,SC_POWDERS,true,preserve_existing,main_menu:SC_POWDERS,main_menu:SC_POWDERS,,,,canonical,biology,disabled_blocks_selection_and_updates;loaded_particles_preserved,compatible,registry_summary+structured_catalog+runtime_properties,TPT-ZH-OmniPack/original,f5cedf2ef474f3539221ea7965ee5cb690d1d678,src/simulation/elements/HMET.cpp,GPL-3.0-only,,high,Original mixture proxy distinct from placeable pure heavy metals.
674,OMNI_PT_RCON,RCON,Radioactive Contaminant,放射性污染物,canonical,OMNI_PT_RCON,omnipack_material,ecology_material,SC_NUCLEAR,true,preserve_existing,main_menu:SC_NUCLEAR,main_menu:SC_NUCLEAR,,,,canonical,biology,disabled_blocks_selection_and_updates;loaded_particles_preserved,compatible,registry_summary+structured_catalog+runtime_properties,TPT-ZH-OmniPack/original,f5cedf2ef474f3539221ea7965ee5cb690d1d678,src/simulation/elements/RCON.cpp,GPL-3.0-only,,high,Original low-level pollution proxy distinct from reactor waste and isotopes.
675,OMNI_PT_MPLS,MPLS,Microplastic,微塑料,canonical,OMNI_PT_MPLS,omnipack_material,ecology_material,SC_POWDERS,true,preserve_existing,main_menu:SC_POWDERS,main_menu:SC_POWDERS,,,,canonical,biology,disabled_blocks_selection_and_updates;loaded_particles_preserved,compatible,registry_summary+structured_catalog+runtime_properties,TPT-ZH-OmniPack/original,f5cedf2ef474f3539221ea7965ee5cb690d1d678,src/simulation/elements/MPLS.cpp,GPL-3.0-only,,high,Original persistent particulate with bounded capture and pyrolysis.
676,OMNI_PT_OWST,OWST,Organic Waste,有机废物,canonical,OMNI_PT_OWST,omnipack_material,ecology_material,SC_POWDERS,true,preserve_existing,main_menu:SC_POWDERS,main_menu:SC_POWDERS,,,,canonical,biology,disabled_blocks_selection_and_updates;loaded_particles_preserved,compatible,registry_summary+structured_catalog+runtime_properties,TPT-ZH-OmniPack/original,f5cedf2ef474f3539221ea7965ee5cb690d1d678,src/simulation/elements/OWST.cpp,GPL-3.0-only,,high,Original bounded compost and thermal-pollution feedstock.
677,OMNI_PT_BLOM,BLOM,Algal Bloom,藻华,canonical,OMNI_PT_BLOM,omnipack_material,ecology_material,SC_LIQUID,true,preserve_existing,main_menu:SC_LIQUID,main_menu:SC_LIQUID,,,,canonical,biology,disabled_blocks_selection_and_updates;loaded_particles_preserved,compatible,registry_summary+structured_catalog+runtime_properties,TPT-ZH-OmniPack/original,f5cedf2ef474f3539221ea7965ee5cb690d1d678,src/simulation/elements/BLOM.cpp,GPL-3.0-only,,high,Original finite-lifetime eutrophication material without particle creation.
678,OMNI_PT_MOLD,MOLD,Mold,霉菌,canonical,OMNI_PT_MOLD,omnipack_material,ecology_material,SC_POWDERS,true,preserve_existing,main_menu:SC_POWDERS,main_menu:SC_POWDERS,,,,canonical,biology,disabled_blocks_selection_and_updates;loaded_particles_preserved,compatible,registry_summary+structured_catalog+runtime_properties,TPT-ZH-OmniPack/original,f5cedf2ef474f3539221ea7965ee5cb690d1d678,src/simulation/elements/MOLD.cpp,GPL-3.0-only,,high,Original feed-limited growth with no particle creation.
679,OMNI_PT_BLOD,BLOD,Blood,血液,canonical,OMNI_PT_BLOD,omnipack_material,ecology_material,SC_LIQUID,true,preserve_existing,main_menu:SC_LIQUID,main_menu:SC_LIQUID,,,,canonical,biology,disabled_blocks_selection_and_updates;loaded_particles_preserved,compatible,registry_summary+structured_catalog+runtime_properties,Bowserinator/TPT-Ultimata-Mod,b74971752433652c033559abea415ec3510ac433,src/simulation/elements/BLOD.cpp,GPL-3.0-only,,high,Concept-level rewrite after reviewing Ultimata and Biological Mod blood designs.
680,OMNI_PT_TOXN,TOXN,Toxin,毒素,canonical,OMNI_PT_TOXN,omnipack_material,ecology_material,SC_LIQUID,true,preserve_existing,main_menu:SC_LIQUID,main_menu:SC_LIQUID,,,,canonical,biology,disabled_blocks_selection_and_updates;loaded_particles_preserved,compatible,registry_summary+structured_catalog+runtime_properties,TPT-ZH-OmniPack/original,f5cedf2ef474f3539221ea7965ee5cb690d1d678,src/simulation/elements/TOXN.cpp,GPL-3.0-only,,high,Original single-event toxic liquid with explicit cleanup path.
